trip_id,stop_id,stop_sequence,shape_dist_traveled
17285345,99354,9,2.108
17285345,99045,10,2.322
17285345,99227,11,2.528
17285345,90050,12,2.832
17285345,99386,13,3.182
17285345,99387,14,3.333
17285345,11244,15,3.611
17285345,12023,16,3.841
17285345,99479,17,4.025
17285345,10467,18,4.121
17285345,12046,19,4.488
17285345,11648,20,4.762
17285345,12021,21,4.972
17285345,11630,22,5.208
17285345,12007,23,5.396
17285345,11620,24,5.528
17285345,11618,25,5.787
17285345,11990,26,5.914
17285345,11984,27,6.111
17285345,11983,28,6.362
17285345,11606,29,6.604
17285345,11603,30,6.766
17285345,10824,31,6.91
17285345,13436,32,7.349
17285345,11195,33,7.598
17285345,11952,34,7.894
17285345,11949,35,8.149
17285345,11584,36,8.703
17285345,94027,37,8.914
17286647,99479,1,0.0
17286647,10467,2,0.096
17286647,12046,3,0.462
17286647,11648,4,0.736
17286647,12021,5,0.947
17286647,11630,6,1.183
17286647,12007,7,1.37
17286647,11620,8,1.502
17286647,11618,9,1.762
17286647,11990,10,1.889
17286647,11984,11,2.086
17286647,11983,12,2.336
17286647,11606,13,2.579
17286647,11603,14,2.74
17286647,10824,15,2.885
17286647,13436,16,3.323
17286647,11195,17,3.573
17286647,11952,18,3.869
17286647,11949,19,4.123
17286647,11584,20,4.677
17286647,94027,21,4.888
17284973,91035,1,0.0
17284973,13489,2,3.806
17284973,60555,3,4.187
17284973,99190,4,9.569
17284973,11307,5,9.799
17284973,10921,6,9.952
17284973,11286,7,10.128
17284973,13074,8,10.284
17284973,13072,9,10.55
17284973,99226,10,11.076
17284973,12785,11,11.433
17284973,12788,12,11.74
17284973,12791,13,11.905
17284973,11255,14,12.17
17284973,11247,15,12.503
17284973,10091,16,12.701
17284973,99197,17,17.007999
17284973,11167,18,17.146999
17284973,13171,19,17.434
17284973,95037,20,17.818001
17284982,95037,1,0.0
17284982,95036,2,0.547
17284982,10409,3,0.791
17284982,10466,4,5.256
17284982,10477,5,5.499
17284982,13384,6,5.7
17284982,12059,7,5.862
17284982,11660,8,6.223
17284982,99224,9,6.645
17284982,10513,11,7.395
17284982,13462,12,7.634
17284982,13041,13,7.767
17284982,10156,14,7.994
17284982,10176,15,8.178
17284982,60556,16,13.578
17284982,13487,17,13.962
17284982,91035,18,18.049999
17402075,99791,1,0.0
17402075,12406,2,0.366
17402075,12737,3,1.014
17402075,12731,4,1.154
17402075,13099,5,1.385
17402075,12404,6,1.505
17402075,12739,7,1.792
17402075,12735,8,1.92
17402075,12725,9,2.138
17402075,12726,10,2.261
17402075,11221,11,2.459
17402075,12720,12,2.587
17402075,11217,13,2.753
17402075,10826,14,2.839
17402075,11213,15,2.959
17402075,10825,16,3.091
17402075,88902,17,3.366
17402075,88900,18,3.63
17402075,88910,19,4.105
17402075,94034,20,4.627
17402074,11992,1,0.0
17402074,11616,2,0.143
17402074,11615,3,0.29
17402074,11621,4,0.516
17402074,12004,5,0.693
17402074,11998,6,0.898
17402074,13184,7,1.144
17402074,11619,8,1.232
17402074,12003,9,1.371
17402074,11997,10,1.853
17402074,13541,11,2.046
17402074,99589,12,2.4
17402074,99791,13,2.632
17402076,94034,1,0.0
17402076,12689,2,0.217
17402076,88911,3,0.402
17402076,88901,4,1.043
17402076,88903,5,1.291
17402076,10076,6,1.653
17402076,10080,7,1.853
17402076,11613,8,2.067
17402076,11992,9,2.231
17402076,11615,11,2.52
17402076,11621,12,2.747
17402076,12004,13,2.923
17402076,11998,14,3.128
17402076,13184,15,3.375
17402076,11619,16,3.463
17402076,12003,17,3.602
17402076,11997,18,4.084
17402076,13541,19,4.277
17402076,99589,20,4.63
17402076,99791,21,4.863
17401977,12617,1,0.0
17401977,12619,2,0.154
17401977,12289,3,0.282
17401977,12294,4,0.48
17401977,12299,5,0.721
17401977,12302,6,0.96
17401977,99231,7,2.106
17401977,12654,8,2.249
17401977,99381,9,2.349
17401977,96017,10,2.573
17401977,11897,11,2.685
17401977,11893,12,2.904
17401977,11892,13,3.027
17401977,11891,14,3.177
17401977,11890,15,3.307
17401977,11546,16,3.425
17401977,11545,17,3.492
17401977,99570,18,3.733
17401979,10001,1,0.0
17401979,12629,2,0.37
17401979,12304,3,0.684
17401979,12303,4,0.822
17401979,12627,5,1.132
17401979,12297,6,1.665
17401979,12292,7,1.839
17401979,13421,8,2.036
17401979,12287,9,2.369
17401979,12617,10,2.531
17401979,12619,11,2.685
17401979,12289,12,2.813
17401979,12294,13,3.011
17401979,12299,14,3.252
17401979,12302,15,3.491
17401979,99231,16,4.637
17401979,12654,17,4.78
17401979,99381,18,4.88
17401979,96017,19,5.104
17401979,11897,20,5.216
17401979,11893,21,5.435
17401979,11892,22,5.558
17401979,11891,23,5.707
17401979,11890,24,5.838
17401979,11546,25,5.956
17401979,11545,26,6.023
17401979,99570,27,6.264
17401965,94034,1,0.0
17401965,99230,2,3.323
17401965,99232,3,3.817
17401965,11868,4,4.435
17401965,11864,5,4.695
17401965,11861,6,4.927
17401965,13260,7,5.064
17401965,91105,8,5.252
17401965,11856,9,5.357
17401965,11853,10,5.616
17401965,13422,11,5.902
17401965,11859,12,6.118
17401965,11863,13,6.28
17401967,99570,1,0.0
17401967,12315,2,0.12
17401967,12317,3,0.238
17401967,12640,4,0.317
17401967,12319,5,0.44
17401967,12643,6,0.583
17401967,12321,7,0.796
17401967,12648,8,0.978
17401967,12654,9,1.204
17401967,99381,10,1.303
17401967,99230,11,1.659
17401967,99232,12,2.152
17401967,11868,13,2.77
17401967,11864,14,3.031
17401967,11861,15,3.263
17401967,13260,16,3.399
17401967,91105,17,3.587
17401967,11856,18,3.692
17401968,11853,19,3.951
17401968,13422,20,4.237
17401968,11859,21,4.454
17401968,11863,22,4.615
17401968,11869,23,5.192
17401968,11531,24,5.467
17401968,11533,25,5.587
17401968,11534,26,6.03
17401968,10001,27,6.402
17401623,94030,1,0.0
17401623,12689,2,0.228
17401623,12692,3,0.456
17401623,10064,4,0.845
17401623,10433,5,0.964
17401623,13030,6,1.295
17401623,88998,7,1.447
17401623,12998,8,1.574
17401623,13032,9,1.729
17401623,12999,10,1.952
17401623,13033,11,2.091
17401623,13034,12,2.243
17401623,99379,13,2.373
17401623,11225,14,2.537
17401623,94040,15,2.863
17401653,94040,1,0.0
17401653,11623,2,0.468
17401653,13098,3,0.699
17401653,13067,4,0.953
17401653,13096,5,1.067
17401653,13066,6,1.232
17401653,13095,7,1.401
17401653,10818,8,1.54
17401653,10816,9,1.836
17401653,11590,10,2.266
17401653,11584,11,2.424
17401653,94030,12,2.66
17285440,94028,1,0.0
17285440,12689,2,0.24
17285440,12360,3,0.892
17285440,12359,4,1.061
17285440,10806,5,1.158
17285440,12680,6,1.414
17285440,11176,7,1.554
17285440,11175,8,1.72
17285440,12349,9,2.026
17285440,12670,10,2.147
17285440,12351,11,2.254
17285440,12352,12,2.427
17285440,89013,13,2.736
17285440,10419,14,3.022
17285440,94094,15,3.297
17285440,12698,16,3.664
17285440,12367,17,3.848
17285440,12695,18,4.073
17285440,12693,19,4.211
17285440,12690,20,4.351
17285440,12686,21,4.56
17285440,12358,22,4.815
17285440,12685,23,5.052
17285440,12684,24,5.262
17285440,12356,25,5.397
17285440,12681,26,5.599
17285440,12676,27,5.779
17285440,12672,28,5.957
17285440,12673,29,6.196
17285440,11171,30,6.344
17285440,10800,31,6.585
17285440,12346,32,6.822
17285440,10401,33,8.383
17285440,10404,34,8.458
17285440,10408,35,8.577
17285440,10412,36,8.77
17285440,10049,37,9.053
17285440,12677,38,9.174
17285440,12354,39,9.404
17285440,13143,40,9.652
17285440,12668,41,10.018
17285440,95032,42,10.347
17285434,11944,1,0.0
17285434,11942,2,0.153
17285434,11580,3,0.259
17285434,11946,4,0.396
17285434,11588,5,0.492
17285434,11948,6,0.649
17285434,11950,7,0.83
17285434,11951,8,0.91
17285434,11958,9,1.128
17285434,13173,10,1.339
17285434,99465,11,2.04
17285434,89015,12,2.111
17285434,99467,13,2.512
17285434,11930,14,2.712
17285434,11929,15,2.827
17285434,11573,16,2.922
17285434,10048,17,3.251
17285434,10050,18,3.411
17285434,11578,19,3.609
17285434,11579,20,3.693
17285434,11583,21,3.882
17285434,99853,22,4.04
17285434,11584,23,4.666
17285434,94028,24,4.889
17285445,95032,1,0.0
17285445,11924,2,0.338
17285445,11572,3,0.471
17285445,13133,4,0.79
17285445,11935,5,1.131
17285445,11177,6,1.367
17285445,11170,7,1.719
17285445,10798,8,2.024
17285445,99852,9,2.16
17285445,11569,10,3.659
17285445,11919,11,3.774
17285445,10407,12,3.902
17285445,12992,13,4.029
17285445,10413,14,4.17
17285445,11933,15,4.341
17285445,11932,16,4.546
17285445,11936,17,4.728
17285445,99470,18,4.848
17285445,11939,19,5.086
17285445,11581,20,5.24
17285445,11945,21,5.369
17285445,11944,22,5.516
17285445,11942,23,5.669
17285445,11580,24,5.775
17285445,11946,25,5.912
17285445,11588,26,6.008
17285445,11948,27,6.165
17285445,11950,28,6.346
17285445,11951,29,6.426
17285445,11958,30,6.644
17285445,13173,31,6.855
17285445,99465,32,7.555
17285445,89015,33,7.626
17285445,99467,34,8.028
17285445,11930,35,8.228
17285445,11929,36,8.343
17285445,11573,37,8.438
17285445,10048,38,8.767
17285445,10050,39,8.927
17285445,11578,40,9.125
17285445,11579,41,9.209
17285445,11583,42,9.398
17285445,99853,43,9.556
17285445,11584,44,10.182
17285445,94028,45,10.405
17289353,13192,1,0.0
17289353,12674,2,0.16
17289353,13028,3,0.292
17289353,10051,4,0.382
17289353,11941,5,0.71
17289353,11180,6,0.882
17289353,11933,7,1.123
17289353,11932,8,1.329
17289353,11936,9,1.51
17289353,99470,10,1.631
17289353,11939,11,1.869
17289353,11581,12,2.023
17289353,11945,13,2.151
17289353,11944,14,2.298
17289353,11942,15,2.451
17289353,11580,16,2.557
17289353,11946,17,2.695
17289353,11588,18,2.791
17289353,11948,19,2.947
17289353,11950,20,3.129
17289353,11951,21,3.209
17289353,11958,22,3.426
17289353,13173,23,3.637
17289353,99465,24,4.338
17289353,89015,25,4.409
17289353,99467,26,4.81
17289353,11930,27,5.01
17289353,11929,28,5.126
17289353,11573,29,5.22
17289353,10048,30,5.549
17289353,10050,31,5.709
17289353,11578,32,5.907
17289353,11579,33,5.991
17289353,11583,34,6.181
17289353,99853,35,6.338
17289353,11584,36,6.964
17289353,94028,37,7.187
17285246,12012,2,0.144
17285246,10094,3,0.428
17285246,10099,4,0.581
17285246,13315,5,0.747
17285246,99367,6,0.994
17285246,23004,7,16.150999
17285246,11320,8,16.893
17285246,11302,9,17.167999
17285246,11294,10,17.407
17285246,11289,11,17.594999
17285246,11282,12,17.757
17285246,11272,13,18.152
17285246,10870,14,18.309999
17285246,11257,15,18.556
17285246,10859,16,18.773001
17285246,13215,17,18.959
17285246,13216,18,19.169001
17285246,13217,19,19.441
17285246,99036,20,19.885
17285242,12402,1,0.0
17285242,99382,2,0.104
17285242,13208,3,0.206
17285242,13209,4,0.469
17285242,13210,5,0.731
17285242,10484,6,1.131
17285242,10498,7,1.528
17285242,10511,8,1.861
17285242,10142,9,2.092
17285242,10149,10,2.283
17285242,10542,11,2.495
17285242,10168,12,2.692
17285242,12108,13,3.082
17285242,23004,14,3.725
17285242,12049,15,18.584999
17285242,13311,16,18.881001
17285242,13312,17,19.040001
17285242,13313,18,19.200001
17285242,10839,19,19.382
17400957,12977,1,0.0
17400957,12980,2,0.245
17400957,12983,3,0.539
17400957,12984,4,0.654
17400957,12589,5,0.79
17400957,10334,6,0.896
17400957,40983,7,2.27
17400957,10734,8,3.32
17400957,10736,9,3.414
17400957,40166,10,3.58
17400957,40168,11,3.748
17400957,40044,12,3.885
17400957,40179,13,4.888
17400957,13438,14,5.342
17400957,91072,15,6.125
17400945,99097,1,0.0
17400945,13158,2,0.292
17400945,12929,3,0.489
17400945,12948,4,1.468
17400945,12566,5,1.571
17400945,12945,6,1.794
17400945,12936,7,2.171
17400945,10671,8,2.282
17400945,10677,9,2.527
17400945,10693,10,3.452
17400945,12233,11,3.767
17400945,10706,12,4.193
17400945,10311,13,4.52
17400945,10721,14,4.777
17400945,10315,15,4.961
17400945,10322,16,5.219
17400945,10325,17,5.42
17400945,12977,18,5.585
17400945,12980,19,5.83
17400945,12983,20,6.124
17400945,12984,21,6.239
17400945,12589,22,6.375
17400945,10334,23,6.481
17400945,40983,24,7.855
17400945,10734,25,8.905
17400945,10736,26,8.999
17400945,40166,27,9.165
17400945,40168,28,9.333
17400945,40044,29,9.47
17400945,40179,30,10.473
17400945,13438,31,10.927
17400945,91072,32,11.71
17408737,10734,24,6.759
17408737,40166,26,7.019
17408737,40168,27,7.187
17408737,40044,28,7.324
17408737,40179,29,8.327
17408737,13438,30,8.781
17408737,91072,31,9.564
17400944,11085,2,0.127
17400944,11469,3,0.374
17400944,11460,4,0.634
17400944,11457,5,0.836
17400944,11072,6,1.034
17400944,11448,7,1.44
17400944,11061,8,1.719
17400944,11439,9,1.87
17400944,11041,11,3.055
17400944,11780,12,3.43
17400944,12218,13,3.997
17400944,11785,14,4.119
17400944,12205,15,4.769
17400944,99097,16,5.047
17400972,91072,1,0.0
17400972,99438,2,1.018
17400972,40416,3,1.309
17400972,40289,4,1.403
17400972,40402,5,2.41
17400972,40281,6,2.562
17400972,11481,7,2.937
17400972,40983,8,4.167
17400972,11479,9,5.168
17400972,12253,10,5.419
17400972,11818,11,5.519
17400972,11817,12,5.628
17400972,12250,13,5.944
17400972,11811,14,6.177
17400972,11085,15,6.304
17400972,11460,17,6.811
17400972,11457,18,7.012
17400972,11072,19,7.21
17400972,11448,20,7.616
17400972,11061,21,7.895
17400972,11439,22,8.046
17400972,11433,23,8.309
17400972,11041,24,9.232
17400972,11780,25,9.606
17400972,12218,26,10.174
17400972,11785,27,10.295
17400972,12205,28,10.946
17400972,99097,29,11.224
17406858,11479,8,3.153
17406858,12253,9,3.404
17406858,11818,10,3.504
17406858,11817,11,3.613
17406858,12250,12,3.929
17406858,11811,13,4.161
17406858,11085,14,4.289
17406858,11469,15,4.535
17406858,11460,16,4.796
17406858,11457,17,4.997
17406858,11072,18,5.195
17406858,11448,19,5.601
17406858,11061,20,5.88
17406858,11439,21,6.031
17406858,11433,22,6.294
17406858,11041,23,7.216
17406858,11780,24,7.591
17406858,12218,25,8.158
17406858,11785,26,8.28
17406858,12205,27,8.931
17406858,99097,28,9.209
17285559,95031,1,0.0
17285559,10793,2,0.657
17285559,11153,3,1.0
17285559,88962,4,1.835
17285559,89022,5,2.256
17285559,11548,6,2.366
17285559,13279,7,2.862
17285559,99463,8,3.227
17285559,13024,9,3.621
17285559,10034,10,4.001
17285559,11909,11,4.301
17285559,12662,12,4.677
17285559,10399,13,5.184
17285559,95031,14,5.804
17287595,89022,1,0.0
17287595,11548,2,0.11
17287595,13279,3,0.606
17287595,99463,4,0.971
17287595,13024,5,1.365
17287595,10034,6,1.745
17287595,11909,7,2.045
17287595,12662,8,2.421
17285661,95030,1,0.0
17285661,11915,2,0.545
17285661,11154,3,1.054
17285661,99932,4,1.409
17285661,11151,5,1.671
17285661,13058,6,2.042
17285661,12326,7,2.499
17285661,13278,8,2.857
17285661,12320,9,3.26
17285661,10374,10,3.565
17285661,88988,11,3.85
17285661,10391,12,4.721
17285661,10400,13,5.053
17285661,95030,14,5.804
17287633,11915,1,0.0
17287633,11154,2,0.509
17287633,99932,3,0.864
17287633,11151,4,1.125
17287633,13058,5,1.497
17287633,12326,6,1.954
17287633,13278,7,2.312
17287633,12320,8,2.715
17287633,10374,9,3.02
17285528,95033,1,0.0
17285528,13387,2,0.616
17285528,99075,3,1.013
17285528,99587,4,1.338
17285528,99586,5,1.677
17285528,99194,6,1.957
17285528,99588,7,2.51
17285528,13267,8,2.98
17285528,95033,9,3.4
17286419,99589,2,0.265
17286419,13314,3,0.662
17286419,10097,4,0.874
17286419,12782,5,1.243
17286419,12798,6,2.246
17286419,12458,7,2.754
17286419,13550,8,3.743
17286419,13552,9,4.122
17286419,13554,10,4.659
17286419,10543,11,5.151
17286419,10190,12,5.864
17286419,13485,13,6.384
17286419,10609,14,6.796
17286419,13555,15,7.608
17286419,10250,16,8.144
17286419,10262,17,8.914
17286419,99017,18,9.917
17286405,13484,1,0.0
17286405,11334,2,0.55
17286405,11296,3,1.259
17286405,99199,4,1.771
17286405,13553,5,2.289
17286405,13551,6,2.635
17286405,12064,8,4.217
17286405,91107,9,5.092
17286405,10841,10,5.525
17286405,10839,11,5.818
17286405,99791,12,6.044
17286440,99017,1,0.0
17286440,11412,2,0.932
17286440,11389,3,1.706
17286440,11377,4,2.182
17286440,10986,5,2.984
17286440,13484,6,3.403
17286440,11334,7,3.953
17286440,11296,8,4.662
17286440,99199,9,5.174
17286440,13553,10,5.692
17286440,13551,11,6.038
17286440,12068,12,7.034
17286440,12064,13,7.62
17286440,91107,14,8.495
17286440,10841,15,8.927
17286440,10839,16,9.221
17286440,99791,17,9.446
17404627,88960,1,0.0
17404627,88959,2,6.018
17404627,88957,3,6.601
17404627,88955,4,7.398
17404627,88953,5,8.015
17404627,88951,6,9.232
17404627,90515,7,11.7
17404627,88984,8,23.068001
17404627,99342,9,23.327999
17404627,10841,10,23.726
17404627,10839,11,24.018999
17404627,99791,12,24.245001
17404628,99589,2,0.162
17404628,13314,3,0.56
17404628,10097,4,0.772
17404628,10109,5,1.138
17404628,10487,6,1.491
17404628,88950,8,15.23
17404628,88952,9,16.424999
17404628,88954,10,17.011
17404628,88956,11,17.837
17404628,88958,12,18.427
17404628,88960,13,24.832001
17405586,91012,1,0.0
17405586,99591,2,3.288
17405586,88960,3,8.261
17513354,60222,1,0.0
17513354,60020,2,0.437
17513354,60444,3,1.127
17513354,60031,4,1.767
17513354,60082,5,2.513
17513354,60041,6,2.969
17513354,91012,7,4.42
17513354,99591,9,7.708
17513354,88960,10,12.681
17405583,88960,1,0.0
17405583,91011,3,8.076
17405585,60190,5,9.792
17405585,60188,6,10.283
17405585,60181,7,11.031
17405585,60452,8,11.589
17405585,60130,9,12.267
17405585,60223,10,13.077
17405585,60222,11,13.328
17287223,99589,2,0.113
17287223,13314,3,0.51
17287223,10097,4,0.722
17287223,10109,5,1.088
17287223,10487,6,1.441
17287223,88916,7,5.97
17287223,88918,8,6.351
17287223,10936,9,12.379
17287223,11295,10,12.674
17287223,99546,11,12.9
17287223,23001,12,19.888
17287223,23015,13,24.160999
17287223,99475,14,28.677999
17287223,99497,15,33.159
17287223,99496,16,38.426998
17287247,99375,1,0.0
17287247,10159,2,0.176
17287247,10183,3,0.467
17287247,88919,4,6.45
17287247,88917,5,6.825
17287247,88984,6,11.234
17287247,99342,7,11.495
17287247,10841,8,11.892
17287247,10839,9,12.185
17287247,99791,10,12.411
17287228,99496,1,0.0
17287228,99434,2,4.827
17287228,99474,3,9.21
17287228,23018,4,13.771
17287228,23002,5,18.167999
17287228,99375,6,25.34
17287228,10159,7,25.517
17287228,10183,8,25.808001
17287228,88919,9,31.790001
17287228,88917,10,32.166
17287228,88984,11,36.575001
17287228,99342,12,36.834999
17287228,10841,13,37.231998
17287228,10839,14,37.526001
17287228,99791,15,37.750999
17287269,23002,1,0.0
17287269,99375,2,7.172
17287269,10159,3,7.348
17287269,10183,4,7.639
17287269,88919,5,13.622
17287269,88917,6,13.998
17287269,88984,7,18.407
17287269,99342,8,18.667
17287269,10841,9,19.063999
17287269,10839,10,19.358
17287269,99791,11,19.583
17285255,11902,1,0.0
17285255,10400,2,1.445
17285255,95036,3,1.736
17285255,10422,4,4.239
17285255,13202,5,4.827
17285255,13203,6,5.172
17285255,13205,7,5.788
17285255,13209,8,6.64
17285255,10511,9,8.033
17285255,12108,10,9.254
17285255,23005,11,9.84
17401921,11986,1,0.0
17401921,11994,2,0.188
17401921,99026,3,0.619
17401921,10454,4,0.716
17401921,10086,5,0.84
17401921,13314,6,1.0
17401921,10097,7,1.212
17401921,13315,8,1.426
17401921,99367,9,1.673
17401921,99504,10,28.374001
17401921,96033,11,33.511002
17401939,96033,1,0.0
17401939,99504,2,5.233
17401939,12049,3,31.813
17401939,40244,4,32.113998
17401939,13313,5,32.43
17401939,10839,6,32.612
17401939,10836,7,32.689999
17401939,10833,8,32.787998
17401939,99025,9,32.944
17401939,97004,10,33.247002
17401939,99859,11,33.403
17401939,99022,12,33.679001
17401879,23013,10,20.407
17401879,99506,11,24.987
17401875,99506,1,0.0
17401875,23020,2,4.583
17403385,91003,1,0.0
17403385,30012,2,0.401
17403385,30086,3,0.868
17403385,30602,4,1.06
17403385,30020,5,1.177
17403385,30362,6,1.319
17403385,30302,7,1.422
17403385,30640,8,1.671
17403385,30641,9,1.913
17403385,30106,10,2.202
17403385,39001,11,2.435
17403385,99149,12,2.554
17403385,30649,13,2.975
17403385,30650,14,3.222
17403385,30473,15,3.461
17403385,30471,16,3.661
17403385,30423,17,3.858
17403385,30422,18,4.106
17403385,30470,19,4.66
17403385,30420,20,5.08
17403385,30418,21,5.369
17403385,30240,22,5.702
17403385,30174,23,5.847
17403385,30416,24,6.074
17403385,30415,25,6.37
17403385,30228,26,6.65
17403385,30225,27,6.841
17403385,30221,28,7.047
17403385,30344,29,7.178
17403385,30345,30,7.403
17403385,30003,31,7.557
17403385,30164,32,7.739
17403385,30162,33,7.867
17403385,30157,34,8.117
17403385,70042,35,8.539
17403380,70042,1,0.0
17403380,30075,2,0.409
17403380,30079,3,0.652
17403380,30524,4,0.86
17403380,30407,5,1.081
17403380,30549,6,1.213
17403380,39002,7,1.374
17403380,30081,8,1.478
17403380,30011,9,1.56
17403380,30083,10,1.692
17403380,30088,11,1.888
17403380,30360,12,2.116
17403380,30361,13,2.415
17403380,30097,14,2.652
17403380,30024,15,2.826
17403380,30364,16,3.113
17403380,30304,17,3.317
17403380,30305,18,3.491
17403380,30367,19,3.878
17403380,30306,20,4.314
17403380,30307,21,4.598
17403380,30308,22,4.843
17403380,30603,23,5.267
17403380,30651,24,5.393
17403380,99150,25,5.612
17403380,30254,26,5.977
17403380,30644,27,6.236
17403380,30177,28,6.739
17403380,30468,29,7.005
17403380,30467,30,7.142
17403380,39003,31,7.29
17403380,30526,32,7.455
17403380,30645,33,7.557
17403380,30463,34,7.698
17403380,30224,35,8.089
17403380,91003,36,8.531
17403252,30507,1,0.0
17403252,30664,2,0.119
17403252,30485,3,0.375
17403252,99209,4,1.416
17403252,30315,5,1.54
17403252,30270,6,1.78
17403252,30197,7,2.0
17403252,30195,8,2.108
17403252,30262,9,2.372
17403252,30190,10,2.5
17403252,30187,11,2.672
17403252,30185,12,2.968
17403252,30180,13,3.369
17403252,90063,14,3.504
17403252,12927,15,3.764
17403252,12559,16,3.974
17403252,12924,17,4.262
17403252,12557,18,4.477
17403252,12920,19,4.782
17403252,12918,20,5.011
17403252,12553,21,5.221
17403252,12547,22,5.471
17403252,88968,23,5.768
17403252,30221,24,5.895
17403252,60148,25,6.533
17403252,60080,26,6.798
17403252,91002,27,7.009
17403222,30015,3,0.689
17403222,30017,4,0.848
17403222,30021,5,1.053
17403222,30025,6,1.259
17403222,39004,7,1.531
17403222,30110,8,1.832
17403222,30038,9,2.001
17403222,30652,10,2.088
17403222,30120,11,2.231
17403222,30127,12,2.549
17403222,30049,13,2.886
17403222,30378,14,3.255
17403222,30312,15,3.639
17403222,39006,16,4.116
17403222,39007,17,4.325
17403222,39008,18,4.774
17403222,30484,19,4.935
17403222,30436,20,5.189
17403222,30671,21,5.72
17403222,30675,22,5.908
17403222,30507,23,6.353
17403222,30664,24,6.471
17403222,30485,25,6.728
17403222,99209,26,7.769
17403222,30315,27,7.893
17403222,30270,28,8.132
17403222,30197,29,8.353
17403222,30195,30,8.461
17403222,30262,31,8.725
17403222,30190,32,8.853
17403222,30187,33,9.024
17403222,30185,34,9.321
17403222,30180,35,9.721
17403222,90063,36,9.856
17403222,12927,37,10.117
17403222,12559,38,10.327
17403222,12924,39,10.615
17403222,12557,40,10.829
17403222,12920,41,11.135
17403222,12918,42,11.364
17403222,12553,43,11.573
17403222,12547,44,11.824
17403222,88968,45,12.12
17403222,30221,46,12.248
17403222,60148,47,12.886
17403222,60080,48,13.15
17403222,91002,49,13.361
17408496,99476,21,5.71
17408496,30665,22,5.996
17408496,99151,23,6.225
17403161,30476,1,0.0
17403161,30432,2,0.379
17403161,30269,3,0.769
17403161,30648,4,0.853
17403161,30193,5,1.095
17403161,30258,6,1.405
17403161,30255,7,1.598
17403161,30251,8,1.752
17403161,39014,9,2.109
17403161,30178,10,2.302
17403161,30234,11,2.66
17403161,30232,12,2.804
17403161,30229,13,2.965
17403161,30224,14,3.254
17403161,96004,15,3.708
17403253,99151,1,0.0
17403253,99065,2,0.249
17403253,39009,3,0.465
17403253,99152,4,0.706
17403253,39010,5,1.157
17403253,39011,6,1.61
17403253,39012,7,2.11
17403253,39013,8,2.231
17403253,30476,9,2.746
17403253,30432,10,3.125
17403253,30269,11,3.515
17403253,30648,12,3.6
17403253,30193,13,3.841
17403253,30258,14,4.151
17403253,30255,15,4.344
17403253,30251,16,4.498
17403253,39014,17,4.856
17403253,30178,18,5.048
17403253,30234,19,5.406
17403253,30232,20,5.55
17403253,30229,21,5.711
17403253,30224,22,6.0
17403253,96004,23,6.454
17403075,91002,1,0.0
17403075,30288,2,0.249
17403075,99419,3,0.338
17403075,88969,4,0.557
17403075,39002,5,1.075
17403075,30081,6,1.179
17403075,30011,7,1.26
17403075,12180,8,1.592
17403075,12189,9,1.836
17403075,30299,10,2.085
17403075,12194,11,2.354
17403075,12196,12,2.564
17403075,11769,13,2.775
17403075,12201,14,3.117
17403075,30095,15,3.349
17403075,30023,16,3.536
17403075,90062,17,3.803
17403075,30033,18,4.035
17403075,30119,19,4.538
17403075,30122,20,4.659
17403075,30046,21,4.925
17403075,30048,22,5.063
17403075,30131,23,5.263
17403075,30663,24,5.426
17403075,99210,25,5.628
17403075,30323,26,6.612
17403075,99151,27,7.003
17403075,99065,28,7.251
17403075,39009,29,7.468
17403075,99152,30,7.709
17403075,39010,31,8.16
17403075,39011,32,8.613
17403075,39012,33,9.113
17403075,39013,34,9.234
17403075,30476,35,9.749
17403075,30432,36,10.128
17403075,30269,37,10.518
17403075,30648,38,10.602
17403075,30193,39,10.844
17403075,30258,40,11.154
17403075,30255,41,11.347
17403075,30251,42,11.501
17403075,39014,43,11.859
17403075,30178,44,12.051
17403075,30234,45,12.409
17403075,30232,46,12.553
17403075,30229,47,12.714
17403075,30224,48,13.003
17403075,96004,49,13.457
17403934,30402,2,0.255
17403934,60445,3,0.448
17403934,30073,4,0.614
17403934,30008,5,0.838
17403934,39051,6,0.985
17403934,30080,7,1.103
17403934,10254,8,1.27
17403934,30082,9,1.377
17403934,30087,10,1.603
17403934,30093,11,1.854
17403934,30022,12,2.248
17403934,30101,13,2.409
17403934,30105,14,2.819
17403934,99398,15,3.616
17403934,30303,16,4.498
17403934,30034,17,4.832
17403934,30130,18,5.971
17403934,30050,19,6.149
17403934,30133,20,6.332
17403934,30381,21,6.571
17403934,30382,22,6.813
17403934,30058,23,7.259
17403934,30384,24,7.796
17403934,30519,25,8.289
17403934,99068,26,8.403
17403934,30146,27,8.609
17403934,30332,28,8.705
17403934,30541,29,8.926
17403934,98998,30,9.299
17404036,99398,1,0.0
17404036,30303,2,0.882
17404036,30179,3,1.416
17404036,30238,4,1.525
17404036,30170,5,1.92
17404036,30231,6,2.076
17404036,30227,7,2.245
17404036,11008,9,2.688
17404036,30159,10,2.852
17404036,30220,11,2.996
17404036,30219,12,3.277
17404036,30341,13,3.497
17404036,70019,14,3.722
17404056,98998,1,0.0
17404056,30494,2,0.233
17404056,30389,3,0.478
17404056,30387,4,0.762
17404056,30509,5,1.027
17404056,30486,6,1.545
17404056,30273,7,2.091
